step,ref_x,ref_y,sim_x,sim_y,err_x,err_y,u_x,u_y
0,-0.2687201379137996,0.10032081692292531,-0.2536478667606383,0.12242981290763842,0.015072271153161343,0.02210899598471311,4.430276142012668,-7.045996704743837
1,-0.4561713230230813,-0.004166929167640068,-0.35358255547211276,0.06401731391241876,0.10258876755096852,0.06818424308005883,28.256664467598725,-19.45521918440227
2,-0.73604723193421,-0.13175852083458403,-0.5219213956573932,-0.018013704779391126,0.2141258362768168,0.1137448160551929,48.35524064966463,-27.816484745204626
3,-0.9493810273632085,-0.18248797991117055,-0.6853409301701606,-0.07372972383501211,0.2640400971930479,0.10875825607615844,46.653376814968986,-19.32911716177664
4,-1.0216565835707883,-0.06566431773786469,-0.7912844808299688,-0.044829580363687616,0.23037210274081943,0.02083473737417707,30.050060576729997,7.631443016117324
5,-0.9567403275855628,0.10492561032412831,-0.8211430087830427,0.03310783298471602,0.13559731880252013,-0.07181777733941229,7.251771225784252,24.03402775105902
6,-0.7858701387999723,0.2514671085314642,-0.7752866096040516,0.12260745291084557,0.010583529195920649,-0.12885965562061863,-15.92257752789092,29.03875840459478
7,-0.6977494784029112,0.40489501932081146,-0.7401111996955141,0.2303547178879991,-0.04236172129260285,-0.17454030143281235,-12.149374046903704,33.76424691782718
8,-0.7545001413713144,0.5502580173340901,-0.7641955247304362,0.3462299616063379,-0.00969538335912179,-0.20402805572775218,6.334748543738861,34.1884749497484
9,-0.7269619120586637,0.6379798290675045,-0.7541950241326716,0.4413709084904039,-0.027233112074007915,-0.1966089205771006,-4.634020776229381,28.42922301731641
10,-0.6659971779151526,0.6437030337673735,-0.7230140547966418,0.4942580026304797,-0.057016876881489265,-0.14944503113689378,-11.926419950289278,16.032110864265604
11,-0.5926628976398531,0.6488203570108128,-0.678078405498603,0.5354655125953445,-0.08541550785874985,-0.11335484441546828,-16.255274705527874,12.678792975063647
12,-0.6130687984144438,0.6816789960754462,-0.67269528475372,0.5818673603632138,-0.05962648633927614,-0.0998116357122324,-3.8115646512578514,13.021672051962431
13,-0.7808583443375341,0.9001445164072127,-0.7472172594195429,0.717961021072946,0.033641084917991226,-0.1821834953342667,22.572318214358702,37.46268951482491
14,-0.9398049307003112,1.1186543637288566,-0.8403599581573757,0.8750876344585954,0.0994449725429355,-0.24356672927026124,28.535271603958527,42.86285744865867
15,-1.1122656224139047,1.2933370406479927,-0.9563459354342403,1.0259436639076516,0.1559196869796644,-0.26739337674034114,35.28250504390767,40.069335003830254
16,-1.2754858008767254,1.3304551982068102,-1.081352224815317,1.1141514668132149,0.19413357606140846,-0.21630373139359538,36.688430758422705,20.997574165527617
17,-1.4526922748949047,1.1810552865867052,-1.222699831562581,1.0965816030692648,0.22999244333232371,-0.08447368351744045,39.466331272552594,-10.877983898166724
18,-1.5738126861526802,0.9731518197651003,-1.345247645455916,1.0171979573386247,0.2285650406967643,0.04404613757352438,32.15705243187999,-28.603965642912197
19,-1.5501655146292612,0.8620720708229559,-1.3957049308622258,0.954350992777428,0.15446058376703542,0.09227892195447207,9.991854830656791,-21.653888502518473
20,-1.346702833683102,0.9016296672274995,-1.3387083691038444,0.9546447169652769,0.007994464579257565,0.053015049737777376,-21.956612102216045,-0.05323172701731651
21,-1.1347660495492489,1.0463987573154698,-1.2420022907159745,1.0170653208249254,-0.10723624116672559,-0.02933343649054443,-32.85137314329379,19.38139747324772
22,-0.896075128198609,1.0930151776478187,-1.103489056991815,1.0509720594510756,-0.20741392879320597,-0.04204311819674311,-46.010579524824806,11.793826484303866
23,-0.6689780384318977,0.9959598327653888,-0.945782656192895,1.0164826374060691,-0.2768046177609973,0.020522804640680348,-52.94621650479633,-8.206407288271695
24,-0.4451217398497219,0.9115183021730773,-0.7721127498564271,0.9729786539660945,-0.32699101000670516,0.06146035179301723,-57.713766346742716,-10.565015065423463
25,-0.2674435687419785,0.716542802264049,-0.6082950950160076,0.8641807245300558,-0.34085152627402915,0.1476379222660068,-55.53371920462122,-30.30566807337385
26,-0.07354789922049587,0.4976325859967433,-0.4319818512752488,0.7217384277397922,-0.3584339520547529,0.22410584174304893,-59.59160954311844,-39.900231688983574
27,0.061522397371988724,0.3367225667906513,-0.2795125548014799,0.5886197842823804,-0.34103495217346863,0.25189721749172905,-51.47594697745884,-37.51769024593813
28,0.15778824107672595,0.3036680488465121,-0.14959139291070678,0.511741685539868,-0.30737963398743273,0.20807363669335588,-42.808683509890436,-21.09914234864588
29,0.2225374613432538,0.46753876250943843,-0.042756467881237326,0.5438295213080495,-0.26529392922449113,0.07629075879861108,-32.95110236438317,10.830436591009056
30,0.38138524570405163,0.621067274321833,0.1015079625898575,0.6039391455350761,-0.27987728311419413,-0.017128128786756847,-43.36015504573164,19.874236554759317
31,0.5374715767386846,0.6415259146541221,0.24905368035913944,0.6211208703091008,-0.2884178963795452,-0.020405044345021328,-44.48055771330906,6.884434150499856
32,0.6675860709270114,0.5127594821103391,0.3868176576939477,0.5645024492058544,-0.2807684132330637,0.05174296709551529,-42.19985629433003,-15.40183123251047
33,0.7782085430385881,0.370438506974579,0.513984234654717,0.48272849095554665,-0.2642243083838711,0.11228998398096768,-38.78465330286902,-22.96215113264216
34,0.8034886813157185,0.3771746750230811,0.5952932945975025,0.4597891502884718,-0.20819538671821602,0.08261447526539067,-22.943013539876755,-6.342957909516177
35,0.8018273348068359,0.5137298188339646,0.6499175958494672,0.5090123592510274,-0.1519097389573687,-0.0047174595829372334,-12.948636939388907,14.515379005652983
36,0.8091919382604409,0.6443233277512423,0.6955894539078247,0.5773233625632452,-0.11360248435261622,-0.06699996518799711,-9.570782126231881,19.79755748596968
37,0.81993886375729,0.8851993140020771,0.7338535635609473,0.7166216205233631,-0.08608530019634264,-0.16857769347871399,-5.679116994947506,40.47690876176065
