step,ref_x,ref_y,sim_x,sim_y,err_x,err_y,u_x,u_y
0,-0.2687201379137996,0.10032081692292531,-0.2536478667606383,0.12242981290763842,0.015072271153161343,0.02210899598471311,-4.430276142012668,-7.045996704743837
1,-0.4561713230230813,-0.004166929167640068,-0.3552439531483015,0.06153948840376575,0.1009273698747798,0.06570641757140583,-28.71809208626892,-20.232879596895028
2,-0.73604723193421,-0.13175852083458403,-0.5343471214632828,-0.0272347972922016,0.20170011047092717,0.10452372354238243,-51.52267422656413,-30.076890104243077
3,-0.9493810273632085,-0.18248797991117055,-0.7171050924832921,-0.09238982822087133,0.23227593487991638,0.09009815169029922,-52.361501091640605,-22.565245368318536
4,-1.0216565835707883,-0.06566431773786469,-0.8411547162331614,-0.06901756207645282,0.18050186733762685,-0.003353244338588135,-35.399100335789505,5.638855572023617
5,-0.9567403275855628,0.10492561032412831,-0.8791081112104201,0.015192442873520923,0.07763221637514273,-0.08973316745060739,-9.712892833693699,25.821693899161644
6,-0.7858701387999723,0.2514671085314642,-0.8280631414260674,0.11908257478752296,-0.042193002626095155,-0.13238453374394124,17.409626906891067,33.54558397303723
7,-0.6977494784029112,0.40489501932081146,-0.7756779079419092,0.2424640624299188,-0.07792842953899792,-0.16243095689089265,17.30594030643505,38.887586961826926
8,-0.7545001413713144,0.5502580173340901,-0.7826905111459185,0.3735547662015345,-0.028190369774604096,-0.17670325113255558,-1.2634376355581627,39.113242220681116
9,-0.7269619120586637,0.6379798290675045,-0.7651761767078765,0.4818529126543493,-0.03821426464921285,-0.15612691641315518,6.742225078266287,32.43192818037382
10,-0.6659971779151526,0.6437030337673735,-0.7271297839789166,0.542391256672634,-0.06113260606376403,-0.10131177709473949,13.909307171424185,18.33372383645292
11,-0.5926628976398531,0.6488203570108128,-0.6743928156515931,0.5832413414615418,-0.08172991801174001,-0.06557901554927092,18.653808316309924,12.59565302160742
12,-0.6130687984144438,0.6816789960754462,-0.660773608834666,0.6253667298120709,-0.04770481042022212,-0.05631226626337538,6.390077651132013,11.781965468776672
13,-0.7808583443375341,0.9001445164072127,-0.7327968948035737,0.7572058457131687,0.04806144953396041,-0.14293867069404398,-21.78991294991261,36.09530247088398
14,-0.9398049307003112,1.1186543637288566,-0.834674475887786,0.9208464054943839,0.10513045481252525,-0.19780795823447272,-31.43324796277013,44.43670308526346
15,-1.1122656224139047,1.2933370406479927,-0.9636132132564696,1.0827632699911138,0.14865240915743505,-0.21057377065687888,-39.557050766089766,42.898790028730566
16,-1.2754858008767254,1.3304551982068102,-1.1032463449433565,1.1807453413024538,0.17223945593336887,-0.14970985690435645,-41.45288092560597,23.415183953829903
17,-1.4526922748949047,1.1810552865867052,-1.2582735304648396,1.1637451437923616,0.19441874443006513,-0.01731014279434362,-43.766569115660474,-11.157672406918524
18,-1.5738126861526802,0.9731518197651003,-1.3936332469976853,1.0699930629773284,0.1801794391549949,0.09684124321222809,-35.88784317051152,-33.291482665716316
19,-1.5501655146292612,0.8620720708229559,-1.4522567898382905,0.9835067700638903,0.09790872479097068,0.12143469924093442,-12.070709570039623,-28.963918417095794
20,-1.346702833683102,0.9016296672274995,-1.3924286765254092,0.9631153569079859,-0.045725842842307296,0.0614856896804864,23.25234036928368,-6.1758860456452265
21,-1.1347660495492489,1.0463987573154698,-1.2777735098246614,1.016511445674716,-0.14300746027541256,-0.029887311640753866,38.604628150347864,17.150658848019237
22,-0.896075128198609,1.0930151776478187,-1.1149051284294855,1.053788742047642,-0.2188300002308765,-0.0392264356001768,53.48846230747574,13.430435435263666
23,-0.6689780384318977,0.9959598327653888,-0.930274171549026,1.022898067400847,-0.2612961331171283,0.02693823463545819,61.16899985243349,-6.454129264263239
24,-0.4451217398497219,0.9115183021730773,-0.7313714003967613,0.9747386547735442,-0.2862496605470394,0.06322035260046688,65.5102609640395,-11.34275081950669
25,-0.2674435687419785,0.716542802264049,-0.5455526443929939,0.8583865518259765,-0.2781090756510154,0.14184374956192747,62.30919160091531,-32.04970718259354
26,-0.07354789922049587,0.4976325859967433,-0.35334437521816664,0.7014439240173027,-0.27979647599767077,0.2038113380205594,64.5265209629526,-43.868439060724285
27,0.061522397371988724,0.3367225667906513,-0.18854984505884176,0.5503958061239073,-0.2500722424308305,0.21367323933325594,55.28436823204485,-42.55679101283478
28,0.15778824107672595,0.3036680488465121,-0.05254046384719502,0.45883393050145765,-0.21032870492392097,0.15516588165494555,44.55129728893801,-25.258803518860248
29,0.2225374613432538,0.46753876250943843,0.05448686027484062,0.4863746389662082,-0.16805060106841319,0.018835876456769762,32.63374791960649,9.606284963664532
30,0.38138524570405163,0.621067274321833,0.19414921847001632,0.5583583212601299,-0.18723602723403532,-0.0627089530617031,41.237826669026475,23.432046076614363
31,0.5374715767386846,0.6415259146541221,0.34030958789997356,0.5936465131211366,-0.19716198883871106,-0.04787940153298553,43.244425013041464,12.344916815168274
32,0.6675860709270114,0.5127594821103391,0.47815593988525906,0.5490433694554522,-0.18943013104175233,0.03628388734511312,41.54652341652815,-11.755039559068747
33,0.7782085430385881,0.370438506974579,0.6045765627547561,0.4669107873794578,-0.17363198028383198,0.09647228040487882,38.13468533058588,-23.02825933595665
34,0.8034886813157185,0.3771746750230811,0.6835775996882312,0.43693728598777787,-0.11991108162748731,0.05976261096469676,21.971474859774695,-8.408945095789639
35,0.8018273348068359,0.5137298188339646,0.7304532757579574,0.4849804390394868,-0.0713740590488785,-0.028749379794477836,10.218148283727734,14.088172726494394
36,0.8091919382604409,0.6443233277512423,0.764800716889442,0.5623544146600308,-0.044391221370998935,-0.08196891309121157,5.581432396517623,22.32943168434362
37,0.81993886375729,0.8851993140020771,0.7914388893676965,0.7144903523030803,-0.028499974389593508,-0.17070896169899674,1.5744083514598113,44.08925780024439
38,0.8294260636847259,1.088669145563973,0.8118501412795269,0.8805141568452358,-0.017575922405199007,-0.20815498871873717,-0.7386968299475098,47.61094402307503
39,0.8157309721801584,1.3139023425508598,0.816839084311707,1.0713671605777058,0.0011081121315485998,-0.24253518197315405,-6.052224965865319,54.19697835653725
40,0.659177246154629,1.5432393728448521,0.7436804508884973,1.2769931563076629,0.0845032047338683,-0.2662462165371893,-30.364469480138645,56.260255908143776
41,0.4721349478669725,1.751997596651326,0.6252241254103379,1.4814649420978108,0.15308917754336537,-0.27053265455351516,-43.97425742535762,54.44247865058918
42,0.3063687676100306,1.9375863377699698,0.4924812026233638,1.6763995967460184,0.1861124350133332,-0.26118674102395145,-47.744393904249634,50.995523961219696
43,0.2652348865513441,1.9801960391860538,0.4098340258300328,1.7967830180341466,0.14459913927868873,-0.18341302115190716,-30.435795763505077,29.968019050936224
44,0.2598912226018584,1.85383916227206,0.3596128597612138,1.804991478088235,0.09972163715935545,-0.04884768418382501,-18.01307353129664,-2.5725187772651097
45,0.27358029763337677,1.629025956804981,0.334705483939143,1.716147284020035,0.061125186305766244,0.08712132721505395,-8.144053303637827,-30.793817575911262
46,0.3048843539448862,1.4543558682246656,0.33220849229682714,1.6039806771498775,0.02732413835194092,0.1496248089252119,-0.6532036365022347,-37.19198578262285
47,0.3306512927985148,1.265138857513762,0.33890189470556864,1.4621223886168426,0.008250601907053845,0.19698353110308053,2.8359540608808023,-45.774057974813076
48,0.38118657470634254,1.1279139812441938,0.3647519805148569,1.3290904178628855,-0.01643459419148563,0.20117643661869167,8.596139686214302,-42.612779560932715
49,0.5335081873178269,1.1243982289126886,0.4503760892466466,1.2610159661085119,-0.08313209807118027,0.13661773719582326,25.62954206633141,-21.70125826901815
