step,ref_x,ref_y,sim_x,sim_y,err_x,err_y,u_x,u_y
0,-0.2687201379137996,0.10032081692292531,-0.25666251622364533,0.11800957501457517,0.012057621690154285,0.017688758091649853,5.269054809397768,-8.434562415572257
1,-0.4561713230230813,-0.004166929167640068,-0.3806566312492168,0.040732991366219606,0.0755146917738645,0.044899920533859675,35.262905133109975,-25.639655843861405
2,-0.73604723193421,-0.13175852083458403,-0.6108370184876917,-0.07255834756908777,0.12521021344651828,0.05920017326549626,66.6239059484221,-38.52103351354339
3,-0.9493810273632085,-0.18248797991117055,-0.8413864927127095,-0.15189248811232853,0.10799453465049902,0.030595491798842023,66.48034008573559,-27.705636458960303
4,-1.0216565835707883,-0.06566431773786469,-0.9747448220805623,-0.10850286641974499,0.04691176149022591,-0.042838548681880306,38.27271331476884,11.6720313025649
5,-0.9567403275855628,0.10492561032412831,-0.9784378386262733,0.025647782024951535,-0.021697511040710493,-0.07927782829917678,-0.19820480280354064,41.71103492910315
6,-0.7858701387999723,0.2514671085314642,-0.8647387369504124,0.1749521940607693,-0.07886859815044012,-0.07651491447069489,-36.06006545240492,48.58787672904336
7,-0.6977494784029112,0.40489501932081146,-0.7551940943713118,0.3269937027022118,-0.05744461596840056,-0.07790131661859967,-34.435091108665155,48.61917179306323
8,-0.7545001413713144,0.5502580173340901,-0.7488463277019991,0.47623716320600484,0.005653813669315277,-0.07402085412808523,-2.4073965191858098,44.472150966612645
9,-0.7269619120586637,0.6379798290675045,-0.7414699290533672,0.5886444583427279,-0.014508016994703499,-0.04933537072477656,-3.3970935759097807,32.96631518833816
10,-0.6659971779151526,0.6437030337673735,-0.6979872175692136,0.6327978237545933,-0.031990039654061,-0.01090521001278022,-15.770718501450732,13.192649211798468
11,-0.5926628976398531,0.6488203570108128,-0.6330201782977368,0.6463502070391408,-0.04035728065788369,-0.002470149971671942,-22.797854372881318,4.446600883691286
12,-0.6130687984144438,0.6816789960754462,-0.6173465326028178,0.6699843277592994,-0.004277734188373961,-0.01169466831614685,-7.193862208886184,6.073940842664938
13,-0.7808583443375341,0.9001445164072127,-0.7184280364555691,0.8124254557828666,0.06243030788196502,-0.08771906062434609,31.12701918732234,38.30566970238427
14,-0.9398049307003112,1.1186543637288566,-0.8670636420342417,1.0156176431415425,0.07274128866606955,-0.10303672058731417,46.692147438640376,54.817015710507725
15,-1.1122656224139047,1.2933370406479927,-1.0320804499135507,1.2050664563192401,0.08018517250035395,-0.08827058432875257,51.22656744050897,49.96940973984407
16,-1.2754858008767254,1.3304551982068102,-1.1973796619044903,1.3005212265458153,0.07810613897223506,-0.029933971660994985,49.35641833821564,21.85670477208805
17,-1.4526922748949047,1.1810552865867052,-1.3695438146389416,1.2379661519206926,0.08314846025596312,0.05691086533398737,48.22137367052844,-25.224977350936083
18,-1.5738126861526802,0.9731518197651003,-1.5125696568566367,1.0714919478334337,0.06124302929604353,0.09834012806833337,36.816005248519055,-55.133505415145024
19,-1.5501655146292612,0.8620720708229559,-1.5522238247327194,0.9299886696608083,-0.0020583101034581386,0.0679165988378524,5.029035819815538,-44.80745671588049
20,-1.346702833683102,0.9016296672274995,-1.4347400304475633,0.9024495210886329,-0.08803719676446131,0.0008198538611333683,-41.30219610100896,-6.749913258459129
21,-1.1347660495492489,1.0463987573154698,-1.244626494346584,0.9908488780947551,-0.10986044479733503,-0.05554987922071475,-61.25229601967322,29.579734715535274
22,-0.896075128198609,1.0930151776478187,-1.0255780269821686,1.0657003705906574,-0.12950289878355958,-0.027314807057161383,-70.0,26.040388404971722
23,-0.6689780384318977,0.9959598327653888,-0.8115788396062888,1.033674901147265,-0.1426008011743911,0.037715068381876216,-70.0,-6.161057638811342
24,-0.4451217398497219,0.9115183021730773,-0.598628468853741,0.958814057419177,-0.15350672900401907,0.04729575524609975,-70.0,-19.084158778042866
25,-0.2674435687419785,0.716542802264049,-0.3884898828078037,0.8087717698357684,-0.12104631406582522,0.09222896757171939,-70.0,-41.57160911302168
26,-0.07354789922049587,0.4976325859967433,-0.17935164519153546,0.6072529995705502,-0.10580374597103959,0.10962041357380692,-70.0,-56.72610370072495
27,0.061522397371988724,0.3367225667906513,-0.015989906190409853,0.42591244522486155,-0.07751230356239858,0.08918987843421022,-54.67534880673614,-51.44758764744451
28,0.15778824107672595,0.3036680488465121,0.10270435786757215,0.3366179908846581,-0.055083883209153806,0.032949942038145996,-38.36427430863763,-24.68721349160724
29,0.2225374613432538,0.46753876250943843,0.18545985322433112,0.40968429371305964,-0.03707760811892269,-0.05785446879637879,-23.51302159997502,22.904734446885218
30,0.38138524570405163,0.621067274321833,0.3109156492767853,0.5490927423705785,-0.07046959642726636,-0.07197453195125447,-34.890670054482506,43.324118128987585
31,0.5374715767386846,0.6415259146541221,0.4619108920875181,0.6204580463347503,-0.0755606846511665,-0.021067868319371796,-43.43849607654184,23.17598235599983
32,0.6675860709270114,0.5127594821103391,0.6023420780127089,0.5621323866241932,-0.0652439929143025,0.04937290451385412,-42.02868267652386,-15.855266687064542
33,0.7782085430385881,0.370438506974579,0.7238042603313464,0.43944005477729103,-0.054404282707241736,0.06900154780271206,-36.85310907604409,-35.21013486396676
34,0.8034886813157185,0.3771746750230811,0.7861216718049493,0.38989298009341855,-0.017367009510769194,0.012718305070337443,-16.73658088842606,-14.489273446410627
35,0.8018273348068359,0.5137298188339646,0.8033200440422015,0.4626765291943129,0.0014927092353655969,-0.05105328963965172,-0.20677584638271912,20.915856247823374
36,0.8091919382604409,0.6443233277512423,0.8111248204719492,0.5828556020964702,0.0019328822115083355,-0.0614677256547721,3.7073613777450007,34.49496875743781
37,0.81993886375729,0.8851993140020771,0.8207067422154215,0.7779608559587724,0.0007678784581315323,-0.10723845804330467,4.703736989726811,56.38524628905145
38,0.8294260636847259,1.088669145563973,0.8304647831043128,0.9875351083853141,0.0010387194195868865,-0.10113403717865888,4.991569002158883,60.129987020340664
39,0.8157309721801584,1.3139023425508598,0.8261599948684859,1.2058360167669049,0.01042902268832746,-0.10806632578395492,9.51310105700719,61.917191930247604
40,0.659177246154629,1.5432393728448521,0.7286757079986568,1.4324372855947076,0.06949846184402775,-0.11080208725014451,38.2643672745655,61.71366180612995
41,0.4721349478669725,1.751997596651326,0.5659572393393482,1.6494090231519891,0.09382229147237564,-0.10258857349933681,57.7514624938279,56.92474805559888
42,0.3063687676100306,1.9375863377699698,0.3962237221090481,1.8463716264061683,0.08985495449901748,-0.09121471136380155,58.963888859597425,50.58555726040861
43,0.2652348865513441,1.9801960391860538,0.3038551212250207,1.9487306560517061,0.03862023467367659,-0.03146538313434766,32.81934312818194,24.326768032281077
44,0.2598912226018584,1.85383916227206,0.2730749096530538,1.9025314960308188,0.013183687051195436,0.04869233375875881,10.719472684557159,-18.263896182688597
45,0.27358029763337677,1.629025956804981,0.2736244714548972,1.7341025145986682,4.417382152044347e-05,0.10507655779368719,-1.4723617717346786,-53.813582183828245
46,0.3048843539448862,1.4543558682246656,0.2949771435455313,1.5513050395371875,-0.009907210399354938,0.0969491713125219,-8.283870288075812,-57.59957742277661
47,0.3306512927985148,1.265138857513762,0.32078722186946473,1.3660604415750117,-0.009864070929050062,0.10092158406124963,-9.745665369156473,-58.17960470353994
48,0.38118657470634254,1.1279139812441938,0.3614384200059073,1.2086307096858175,-0.019748154700435228,0.0807167284416237,-13.749133669908828,-49.420459134807714
49,0.5335081873178269,1.1243982289126886,0.4710658342589671,1.1470309534406806,-0.06244235305885981,0.022632724527992032,-32.936709507842615,-19.03164284438674
50,0.7372962632117974,1.2920115499873899,0.6457234490045889,1.2336396271323826,-0.09157281420720853,-0.05837192285500725,-49.52497420672924,26.754351936286774
51,0.9357165188778263,1.4274103112941292,0.8408100455930765,1.364662795947154,-0.09490647328474977,-0.0627475153469752,-54.20752132842684,40.47942609939739
52,1.0963694596679774,1.440938405416099,1.0165652337805944,1.4256693077719156,-0.079804225887383,-0.015269097644183383,-49.000251968021495,19.337466659324058
53,1.2548848444461829,1.3862521956279479,1.17978928449796,1.4079380988402024,-0.07509555994822281,0.021685903212254498,-46.24577341503723,-4.102259374288859
54,1.38026591453793,1.4110551874854966,1.3199574093187358,1.4083339691041585,-0.060308505219194064,-0.0027212183813380975,-38.424263118310904,0.9863455094668998
55,1.3840306518211318,1.5854498220785356,1.3757410583849299,1.5174271123861445,-0.008289593436201947,-0.0680227096923911,-10.090180852744139,31.384862305603214
56,1.2633867580450815,1.807895184742974,1.3158054944353328,1.7069019153838823,0.0524187363902513,-0.10099326935909181,27.03738684946058,52.44021096914324
57,1.1814747475857406,1.9807708398846136,1.2310325248065055,1.8928893994209486,0.04955777722076493,-0.08788144046366497,34.327360289816575,50.75658724754286
58,1.2384274762966472,2.028269796487923,1.231486504604058,1.9933118851796308,-0.006940971692589226,-0.03495791130829229,6.139918070402665,27.50594359676317
59,1.4341454787131123,2.126028230983232,1.3595133113999815,2.081816470188982,-0.07463216731313072,-0.04421176079425004,-33.40879301903509,27.303007129241106
60,1.5912841573139596,2.1600904398375507,1.5173098165111485,2.1386272130576987,-0.07397434080281107,-0.021463226779852018,-43.19765119712348,19.001174691575418
61,1.7485800448297346,2.0634461875152303,1.6746396964493142,2.0987033855257167,-0.0739403483804204,0.035257198010486324,-45.01932740531195,-9.384408522322312
62,1.89050203763327,1.992585048793567,1.8229393575101818,2.0293994941207227,-0.06756268012308819,0.03681444532715572,-42.80180002772323,-18.160400766074424
63,2.0234038701909416,1.9478044069008957,1.9608679090846133,1.974430936360013,-0.06253596110632831,0.026626529459117254,-39.292415348144985,-14.075935426687337
64,2.128762566713649,2.087382389866344,2.0782551968665306,2.0380209097565873,-0.050507369847118344,-0.049361480109756606,-30.6366360551817,20.67289617296319
65,2.1957421839600357,2.2676292153756172,2.162551661627434,2.185778445197372,-0.03319052233260189,-0.08185077017824538,-19.033106131297814,44.94805397784246
66,2.3019271097071714,2.3994708073945525,2.2561927339465893,2.33000121929907,-0.04573437576058215,-0.06946958809548276,-22.352818323927725,44.2710285340674
67,2.2619197126686013,2.457724801694647,2.271497918020735,2.420291456351933,0.009578205352133828,-0.03743334534271403,0.2668054631109146,26.363660107807927
68,2.0547269139687097,2.5300776703570897,2.1432055125760194,2.493800927810854,0.08847859860730978,-0.036276742546235585,43.8902617101151,17.80952394948461
69,1.8971566432221447,2.5856060956264315,1.9830835756448857,2.5562280333007035,0.08592693242274096,-0.029378062325728038,53.49569278698644,13.84453865794641
70,1.8161310914273114,2.5714877306610715,1.8710180924645265,2.5713536108736457,0.05488700103721511,-0.00013411978742583486,37.88137729141642,1.1030596397712693
71,1.8613899399079439,2.5500625816359976,1.8592127736350168,2.559024294869909,-0.002177166272927078,0.008961713233911262,6.625804797385043,-4.523884786344111
72,2.0123142612906784,2.485681415131893,1.955469891212088,2.5136538001384054,-0.056844370078590334,0.027972385006512557,-27.211817172693053,-11.62610371435203
73,2.0653930087998402,2.3069437291782626,2.0357916900871937,2.3846623650391745,-0.029601318712646485,0.07771863586091188,-24.0103808234526,-36.87985643069495
74,1.9934664556914128,2.118160884243369,2.020225335293752,2.2106786402733754,0.026758879602339025,0.09251775603000656,4.691153443359267,-52.78357713749953
75,1.8410469823996638,2.0003705459576224,1.9128346363842135,2.0679432961927886,0.07178765398454967,0.06757275023516618,33.86168447623198,-46.00158899958342
76,1.7684007564207103,1.9919911415142435,1.8184569463359521,2.01086144370096,0.050056189915241855,0.018870302186716703,31.928458485013067,-20.445372117745933
77,1.8470683642126304,2.0155912950747363,1.8318509384313608,2.0114328401825508,-0.015217425781269611,-0.004158454892185581,0.1217524706598331,-0.7515416946646878
78,1.9663526559653906,2.0529183854527613,1.920540918356525,2.038142888825184,-0.04581173760886559,-0.014775496627577489,-22.511471795608674,8.923954343973096
79,2.0156809349793043,2.174582589303663,1.990965790396177,2.123599742537377,-0.02471514458312729,-0.05098284676628628,-15.846867292631488,26.012219254315085
80,2.059980762198758,2.2931966818348304,2.0414225494973293,2.2356495195735584,-0.018558212701428545,-0.05754716226127199,-9.403548564309249,33.534760940434694
81,2.06539268307912,2.356943844277189,2.0633677670031436,2.319833871383912,-0.002024916075976435,-0.037109972893276666,-1.4528637965908295,24.67158347636289
82,1.9296243840191063,2.2643439343589287,1.9875705549042624,2.294087846288576,0.05794617088515608,0.029743911929647204,26.228475598241626,-10.350268006893103
83,1.6786255901673974,2.041916258879327,1.7962492532880696,2.1380017657423407,0.11762366312067218,0.09608550686301376,59.27986747314974,-52.00667459922009
84,1.5158789017559267,1.8823664003032974,1.6120265739517414,1.9680242214888444,0.09614767219581477,0.08565782118554699,57.26963744319483,-56.25666211767414
85,1.4501242092214266,1.8354797061751889,1.5031394704676235,1.874352112535627,0.05301526124619693,0.038872406360438205,35.98212564774336,-32.13046080741218
86,1.5331758690058903,1.8593028318571938,1.5172611566227956,1.8601211803808964,-0.01591471238309472,0.0008183485237025501,-0.12155512301968135,-5.714167196074583
87,1.7322069267593916,1.8851333607311593,1.6548279934826975,1.8767553693757462,-0.0773789332766941,-0.008377991355413172,-37.425714387484085,6.574827193767841
88,1.8785650905107452,2.0069025067370134,1.808799573307903,1.9576558042846508,-0.06976551720284219,-0.04924670245236262,-41.20480843424291,26.30367909925661
89,2.01741242374227,2.1079915105078735,1.9518274057518932,2.058041680842522,-0.06558501799037675,-0.04994982966535133,-37.64205191700904,32.09169026914918
90,2.175452941297123,2.178231063968087,2.1026750230140725,2.1402576641740025,-0.07277791828305036,-0.03797339979408454,-40.693738324763814,27.12136505489547
91,2.3682981653838784,2.0903238622160774,2.2796433528050186,2.118069062939756,-0.08865481257885977,0.027745200723678476,-51.10984453567645,-3.080354033569961
92,2.514439193450974,1.8763518893438356,2.441033905058626,1.9685754866151148,-0.07340528839234839,0.09222359727127927,-49.04002961472488,-41.30344318360301
93,2.701988034799017,1.631626711117152,2.615679377402427,1.7499854533453374,-0.08630865739658988,0.11835874222818532,-54.44545249440649,-61.62070673883032
94,2.906071292162562,1.345743487876121,2.811552969325476,1.5017372902549697,-0.09451832283708583,0.15599380237884874,-61.450281429759286,-70.0
95,3.1220985901989304,1.0861086298934282,3.0219913431492573,1.2522571701764167,-0.10010724704967311,0.16614854028298853,-65.89570942419712,-70.0
96,3.3067303895777447,0.8369209571301014,3.2180353810757643,1.0035794043673865,-0.08869500850198042,0.16665844723728507,-61.5099538540554,-70.0
97,3.353275149780535,0.6801827828190702,3.320106582162182,0.7783089335770526,-0.03316856761835307,0.09812615075798237,-32.25845453979174,-65.17514326240942
98,3.325246825142797,0.5097780087802258,3.3338546688431445,0.598625152775049,0.008607843700347395,0.08884714399482319,-4.198172697278049,-53.53556906631754
99,3.2710597601435265,0.3928801778394647,3.2992965750440937,0.4579598048762495,0.028236814900567175,0.06507962703678477,11.50391425567015,-42.83674688855492
100,3.152553316414681,0.4242248265834936,3.21081146409631,0.4246483912441963,0.05825814768162907,0.00042356466070270216,30.30325133964354,-12.022394820973378
101,3.032264091792617,0.5529157135521038,3.0978516197843082,0.500754654065682,0.0655875279916911,-0.0521610594864218,40.134674809807485,19.967612712017807
102,2.8829957603364536,0.6088083956269928,2.9619499277403736,0.5749159435623434,0.07895416740392003,-0.033892452064649414,47.32797262052891,18.711793951301416
103,2.7288142831458786,0.5854025311236044,2.813018049843835,0.5871826406056002,0.08420376669795626,0.0017801094819958063,50.33300529958318,-0.09522662104289484
104,2.5558454681111673,0.5671450780870384,2.649123543631127,0.5743038948942316,0.09327807551995981,0.0071588168071932134,54.69716944091873,-7.932356448300877
105,2.406254397150389,0.6126570667914878,2.492536144618013,0.5954011938964912,0.08628174746762385,-0.017255872894996638,53.41312117023168,2.3692422448949597
106,2.415902492041161,0.797518771071755,2.4372316952785065,0.7195095908898441,0.02132920323734533,-0.07800918018191083,24.58679438037585,35.43443849145809
107,2.423071678555182,0.9646273198444709,2.431138498919508,0.8812195365365723,0.008066820364326155,-0.08340778330789866,10.281118829323352,47.572863493229086
108,2.47078827356774,1.0907438267400567,2.4596268545572286,1.0229251973538127,-0.011161419010511153,-0.06781862938624394,-0.802840543753079,42.223403452119825
109,2.6453380571539222,1.0551027925814203,2.579062154405689,1.0554677816885856,-0.06627590274823314,0.0003649891071653144,-31.07397084762539,11.914708222636992
110,2.8472694729696433,0.8408044270695764,2.7578650016964015,0.9268876841101968,-0.0894044712732418,0.08608325704062048,-52.75325577023486,-34.43869481679435
111,3.010343086428535,0.6004391198874818,2.931344092618018,0.7146390592943747,-0.07899899381051734,0.11419993940689288,-52.995547055089176,-59.22696348195688
112,3.0616100832303914,0.48782275004766656,3.0293431322941937,0.5563676328278724,-0.03226695093619769,0.06854488278020582,-28.928874268068206,-44.76557995853249
113,2.971672213058599,0.46824595535109975,3.0058171032159913,0.48973639299179117,0.034144890157392194,0.021490437640691418,10.105490632214021,-20.3429404453166
114,2.8407971014862055,0.42545743385269336,2.9058353993656567,0.44628596926807856,0.06503829787945126,0.020828535415385208,34.10802320907984,-15.24428032489498
115,2.792420999521821,0.27279048558770436,2.831441945866711,0.3372900326530246,0.03902094634488984,0.06449954706532024,25.107478807041744,-33.93802011998997
116,2.694404292879558,0.12917696750186614,2.7476953715306465,0.19877288570869367,0.05329107865108851,0.06959591820682753,27.48349304494938,-42.68320113362611
117,2.657969740443449,0.028181134347622358,2.6897480249423396,0.0813496026795149,0.03177828449889075,0.05316846833189254,20.015834321195104,-35.432747170583816
118,2.6959718857029573,0.02182627626131578,2.6931698268621047,0.03329215472935723,-0.002802058840852606,0.011465878468041452,2.5055062015256566,-12.994180322925759
119,2.737246266984723,0.030640249730052915,2.725458363083075,0.02715192543142679,-0.011787903901648189,-0.003488324298626125,-5.595326794538543,0.29636883410172166
120,2.7098523891680926,-0.011866174389331685,2.7234892481915374,0.002042777124317774,0.013636859023444803,0.013908951513649459,4.502040890970031,-6.195301319932004
121,2.535849082157112,-0.12837206595294223,2.6136535057320334,-0.08128579520352278,0.07780442357492134,0.04708627074941946,36.47104312515414,-26.143366023919768
122,2.301678380913997,-0.23898475677744618,2.417613136641805,-0.18758310591239524,0.11593475572780809,0.05140165086505094,62.55525306379591,-34.9005143602941
123,2.1243054384640563,-0.37059597664142,2.2259377199388135,-0.31028093420676683,0.10163228147475722,0.06031504243465319,60.988237114335874,-39.33978435047642
124,2.0482050017978564,-0.5849344464759254,2.1061584578265706,-0.4902072694240217,0.05795345602871427,0.0947271770519037,37.7685273234867,-54.15057016080196
125,2.1145233119375644,-0.8112906378528575,2.1056088266308968,-0.7053892678726651,-0.008914485306667608,0.1059013699801924,0.19939146881568887,-61.068945824365166
126,2.2448123375251345,-1.0293108997617888,2.1950735041670493,-0.9252082320219129,-0.049738833358085266,0.10410266773987586,-28.00484408013943,-59.57718220525828
127,2.369409270385242,-1.2795948591499853,2.312241615117305,-1.163434910735929,-0.05716765526793699,0.1161599484140563,-37.46432846773166,-63.89260683379928
128,2.526653527226033,-1.5067960470090043,2.453939929489334,-1.397501584480596,-0.07271359773669905,0.10929446252840824,-45.58383233325995,-61.7615410066216
129,2.6583432961165654,-1.6893299901647967,2.5916534508159,-1.5991417456311274,-0.06668984530066524,0.09018824453366925,-44.36671126880388,-52.22015384228108
130,2.8814636514953196,-1.7540657047322736,2.7789381737721777,-1.7146058311409562,-0.10252547772314191,0.03945987359131742,-58.39960106379057,-25.575267751312154
131,3.1071490573715694,-1.7015418553504058,2.9954563549717466,-1.7189997618491102,-0.11169270239982287,-0.01745790649870438,-65.49974098187349,7.7029034054211865
132,3.2960153858550023,-1.6619925804799323,3.197072167047955,-1.685626768968203,-0.09894321880704737,-0.023634188488270702,-60.234003686536376,18.01322908908316
133,3.3715164679306437,-1.5214733787578147,3.3209049907305173,-1.5862566823595716,-0.05061147720012649,-0.06478330360175688,-34.90942894059198,35.18952277665057
134,3.2862702592086275,-1.2432768079638086,3.310657096320932,-1.3716454768625321,0.024386837112304605,-0.12836866889872356,8.802366070942021,65.80288509568499
